6012702;2001;Genap;623042;E
6012702;2001;Genap;623208;E
6012702;2001;Genap;634224;C
6012702;2002;Gasal;601009;E
6012702;2002;Gasal;622122;E
6012702;2002;Gasal;623024;E
6012702;2002;Gasal;623035;E
6012702;2002;Gasal;623043;E
6012702;2002;Gasal;623300;E
6012702;2002;Gasal;623320;E
6013701;;;000101;BC
6013701;;;000115;AB
6013701;;;000121;B
6013701;;;600002;A
6013701;;;601011;B
6013701;;;602001;BC
6013701;;;602002;C
6013701;;;604001;B
6013701;;;604002;AB
6013701;;;609002;BC
6013701;2001;Gasal;603001;B
6013701;2001;Gasal;634212;A
6013701;2001;Gasal;634311;A
6013701;2001;Gasal;634321;A
6013701;2001;Gasal;634323;A
6013701;2001;Gasal;634343;AB
6013701;2001;Gasal;634344;A
6013701;2001;Genap;601104;A
6013701;2001;Genap;634164;B
6013701;2001;Genap;634242;AB
6013701;2001;Genap;634254;AB
6013701;2001;Genap;634331;B
6013701;2001;Genap;634332;B
6013701;2001;Genap;634334;A
6013701;2001;Genap;634353;A
6013701;2002;Gasal;634222;A
6013701;2002;Gasal;634261;C
6013701;2002;Gasal;634341;C
6013701;2002;Gasal;634356;AB
6013701;2002;Gasal;634358;B
6013701;2002;Gasal;634366;AB
6013701;2002;Genap;600001;A
6013701;2002;Genap;634152;BC
6013701;2002;Genap;634251;BC
6013701;2002;Genap;634265;A
6013701;2002;Genap;634273;B
6013701;2002;Genap;634275;AB
6013701;2002;Genap;634367;B
6013701;2002;Genap;634372;B
6013701;2002;Genap;653331;B
6013701;2003;Gasal;627065;A
6013701;2003;Gasal;634185;A
6013701;2003;Gasal;634262;C
6013701;2003;Gasal;634271;BC
6013701;2003;Gasal;634283;AB
6013701;2003;Gasal;634284;A
6013701;2003;Gasal;634374;BC
6013701;2003;Gasal;635219;A
6013701;2003;Gasal;635241;B
6013701;2003;Gasal;635254;B
6013701;2003;Gasal;635259;E
6013701;2003;Gasal;640322;A
6013701;2003;Genap;601009;A
6013701;2003;Genap;634186;AB
6013701;2003;Genap;634224;A
6013701;2003;Genap;634233;BC
6013701;2003;Genap;634257;BC
6013701;2003;Genap;634281;BC
6013701;2003;Genap;634282;B
6013701;2003;Genap;634355;A
